No,News Title,Category
48796,Justin Bieber ranked 33rd most powerful celebrity,Entertainment
43175,UK opposition Labour party calls for inquiry into Pfizer's bid for Astrazeneca,Economy
56391,Why the retail numbers may be a really bad sign for the US economy,Economy
51658,"REPORT: France's Iliad Makes Offer For T-Mobile, Shares Spike",Technology
5187,Important Takeaways From The 'Miley Cyrus: Bangerz Tour' Special,Entertainment
16935,"Yesterday, Kim Kardashian and Kris Jenner took the trip from NYC to the  ...",Entertainment
8460,Like a juror: Madonna does NYC jury duty,Entertainment
56991,Is Google's European Antitrust Settlement In Jeopardy?,Technology
54535,Why The PS4 Continues To Dominate,Technology
72,"T-Mobile Launches VoLTE In Seattle; G Flex, Galaxy Light, And Note 3 Updated  ...",Technology
64550,Boss quits Mulberry after two years,Economy
42016,Yellen stays upbeat but is watching housing,Economy
24224,A Smiley Kristen Stewart Enjoys Some Rare Time Off As Her Directorial Debut Is  ...,Entertainment
49616,Murray Sightings 9:39am ET,Entertainment
17605,George Clooney fights back Daily Mail in open letter,Entertainment
62056,NSA 'knew about Heartbleed and used it to mine data',Technology
5661,Justin Bieber is at the center of a new race controversy that could rock his career.,Entertainment
44530,"'Gotham' leads Fox's new schedule, as network seeks rebound",Entertainment
39619,Activision brings life to toys in Skylanders: Trap Team (preview),Technology
63106,Apple reminds us it's the software that really matters,Technology
22674,Penny Dreadful Puts a New Spin on Supernatural Legends of Victorian England,Entertainment
19099,"London, Ontario man, 19 charged in Canada Revenue Agency hack",Technology
11086,Google Chrome takes big chunk of commercial notebook sales,Technology
43733,Mario Draghi Needs to Be Super Again to Prevent Deflation,Economy
878,LG G3 Could outshine Galaxy S5 and HTC M8 with 2K QHD Touchscreen,Technology
3745,'The Walking Dead' Season 5 Spoilers: Fifth Year Will Be 'Completely Different  ...,Entertainment
34687,"Trading system in ""Flash Boys"" mulls faster exchange application",Economy
64922,"'Pinocchio Rex,' A New Species Of Long-Nosed Dinosaur, Discovered In China",Technology
6757,Kim Kardashian - Kim Kardashian and Kanye West want 'bigger' NYC home,Entertainment
27102,"Relax, Polar Vortexes Aren't Going to Become the New Normal",Technology
9353,'I wanna Marry Harry' Season 1: Episode 1: Recap - Prince Harry Lookalike  ...,Entertainment
55418,Another Baby Girl for Drew Barrymore!,Entertainment
63707,Paul McCartney cancels Japan tour because of virus,Entertainment
7077,'Near-miss' at Barcelona airport,Economy
51856,Justin Bieber gets mouthy with attorney during deposition,Entertainment
48944,Niles police looking for man who robbed a CVS,Economy
36166,Attorney General Accuses Barclays Of 'Dark Pool' Fraud,Economy
1337,Nazi-era art collection donated to Bern museum,Entertainment
50766,"WWE Stock Takes Huge Hit After Network Numbers Come Out, WWE  ...",Technology
575,American Idol 2014 Poll: Vote For Best Top 6 Performance,Entertainment
34425,Amazon OKs Six TV Video Pilots For Full Seasons,Entertainment
55644,Ex-BP employee charged over BP stock sales after spill,Economy
33642,Galaxy S5 and New Gear Devices Officially Launch Worldwide,Technology
41754,Gold Samsung Galaxy S5 and Galaxy Note 10.1 2014 Edition Headed to T-Mobile,Technology
30535,"HTC's Q2 barely beats estimates, profit climbs to $75 million",Economy
24035,Oculus VR employees got death threats after Facebook sale [UPDATE],Technology
26114,Plane nearly collides with drone,Economy
48239,Josh Kaufman from Team Usher is the 'Voice'!,Entertainment
57433,PlayStation 4 gets a Virtual Reality upgrade,Technology
56266,“Weird Al” Yankovic's Devo parody is more Devo than the real thing,Entertainment
1127,Watch Weird Al's hilariously 'Tacky' take on Pharrell's 'Happy',Entertainment
16405,Nokia Lumia 630 review: A new beginning?,Technology
21291,"Fox Shakes Up Its Next Season Schedule With 12 New Shows, New Programming",Entertainment
20094,Eich pledges to support Mozilla's inclusiveness,Technology
6959,Video appears to show Beyonce's sister attacking Jay Z,Entertainment
15903,Kellogg's Kashi settles class-action suit over use of 'All Natural' label,Economy
44889,One fifth of China soil contaminated,Economy
6474,Medtronic to buy Covidien,Economy
39048,ECB prepares way for policy move,Economy
45523,Thoughts on the TMNT trailer,Entertainment
46001,XCOM: Enemy Unknown now available for Android for just $10,Technology
18254,Virgin America files for IPO,Economy
27960,ABC Renews Marvel's Agents of SHIELD and Orders Agent Carter!,Entertainment
17859,Bruce Jenner Spotted at LAX Ahead of Kim Kardashian's Wedding,Entertainment
1649,Racy Subway poster for breast enhancement sparks MTA investigation,Economy
53810,Facebook's Sheryl Sandberg apologises for creepy user study,Technology
27258,Lawsuits: Firms Scamming Folks WIth Student Loans,Economy
20488,"Yahoo Earnings: Alibaba, Ad Growth and Other Key Areas to Watch",Technology
41865,New Google Street View feature lets you go back in time,Technology
47823,Corn near 4-month low as US crop rating best in 20 years,Economy
30803,South Korea's Kakao Corp buys Daum for $3.3 billion,Economy
59383,Don't use Microsoft's web mail to receive Microsoft leaks,Technology
8249,Heartbleed bug fixes threaten to cause Internet disruptions in coming weeks,Technology
5418,George Osborne under pressure to appoint a woman as the Bank's new deputy  ...,Economy
52719,Millions of user records at eBay hacked,Technology
246,Jenny McCarthy follows Shepherd in departing The View,Entertainment
29535,"John Travolta has trouble letting go, sends Idina Menzel massive bouquet",Entertainment
58220,"Bachelorette 2014: Chris Soules, Contestant, Named as Next Bachelor on 'The  ...",Entertainment
14166,Tesco profits fall as trading environment changes 'more rapidly than ever',Economy
22352,"2 more recalls push GM total to 4.8M in a month - WBOC-TV 16, Delmarvas  ...",Economy
31143,Google starts blocking Europe links after 70000 'right to be forgotten' requests,Technology
5173,Motorcycling - Marquez wins as Yamahas hit trouble,Technology
41496,IRS Gave Bonuses To Employees With Disciplinary Problems,Economy
25233,Game of Thrones 'Oathkeeper' recap: Winter is Coming Live,Entertainment
56296,"What to do about Heartbleed, the massive security bug that affects us all",Technology
44042,AstraZeneca chairman explains latest Pfizer bid rejection,Economy
7903,Marijuana Sales Bring in $3.5 Million for State in Taxes and Fees,Economy
47367,Police investigate Jace killing,Entertainment
50717,Refund details for Brooks gigs announced,Entertainment
6358,US Durables Rise In April,Economy
31739,"Nike Confirms FuelBand Layoffs, Denies Complete Shutdown",Technology
19801,Reuters: Miners rally in favour of separatists in eastern Ukraine,Economy
60484,"Meg Ryan's Disembodied Voice Is Coming To TV! America, Meet ""The (Future  ...",Entertainment
64202,Ariana Grande's Cuddly Ponytail Just Made This 'Problem' Performance Even  ...,Entertainment
58210,Activision's Profit Beats as Forecast Falls Short on Spending,Technology
33467,Official: Malaysian plane carrying 295 passengers shot down over Ukraine,Economy
3238,Sony to Discontinue the PSP in Japan & Europe This Year,Technology
20273,Alleged iPhone 6 images reportedly sourced from Foxconn leak online,Technology
47182,Why Sprint (S) Is Gaining Today,Technology
25175,"Review: 'Heaven' tells story of faith, but not without questioning",Entertainment
1008,Chilly fun to fight ALS in Cornwall,Entertainment
21290,"'Whitey: United States v. James J. Bulger': Lies, Files, and Silences",Entertainment
44810,Kendall Jenner had to 'work even harder',Entertainment
49768,Hollywood Icon Passes,Entertainment
39178,End Game of Thrones,Entertainment
9536,NASA captures Sun's gigantic eruption,Technology
47665,Jenny McCarthy Reveals She'll Be Hosting New SiriusXM Show,Entertainment
33872,"Apple Is About to Buy Beats for $3.2 Billion, but There's a Dark Secret Behind the  ...",Technology
26321,Family of 'The Duke' sues Duke University over name,Entertainment
9223,Gwyneth Paltrow Drives Off Post Split with Chris Martin,Entertainment
49851,Emma Stone & Jimmy Fallon's Lip Sync Battle Is The Best Video You'll See All Day,Entertainment
1834,AJ McCarron engaged to Katherine Webb in Gulf Shores proposal,Entertainment
7608,Facebook reveals more government requests of information in new transparency  ...,Technology
13478,Kanye West booed at Bonnaroo for the second time,Entertainment
52950,Judd Apatow Launches Furious Rant After Article Claims His Movies Inspired  ...,Entertainment
16467,P&G's Lafley Progresses on Cost Cuts With Sales Gain Elusive (1),Economy
12817,Kim Kardashian-Kanye West Married? Twitter Reacts to Wedding Rumors,Entertainment
58732,South Windham's Keddy Mill placed on Superfund list,Economy
54886,"New York attorney general sues financial firm Barclays, accusing it of deceiving  ...",Economy
61882,Swiss Factory PMI Lowest Since June 2013,Economy
32485,White House Out To Protect The Bees? Presidential Memorandum Plans To  ...,Technology
44910,"TSX to rise, focus on Tim Hortons/Burger King",Economy
2894,Tokyo stocks open 0.98% higher,Economy
45690,Stronger Sales Of Xbox One And PS4 Consoles Lead GameStop Higher Today,Economy
61767,Family Dollar Earnings Fall,Economy
39146,So George Lucas goes to Chicago? So what?,Entertainment
4872,Mike Tyson Biopic to Star Jamie Foxx,Entertainment
60466,21st Century Fox Confirms Proposal to Combine with Time Warner Inc.,Economy
47487,Twin baby boys for Chris Hemsworth and Elsa Pataky,Entertainment
39751,Google Adapted Android for Wearable Gadgets. And the Fashion Industry is Game!,Technology
21059,Rare Meteor Shower to Brighten UAE Sky This Weekend,Technology
52183,Group: Deadly asteroids more frequent than thought,Technology
1207,Samsung Galaxy Tab S: Five Key Features,Technology
24270,Bee deaths prompt US pesticide review,Technology
19164,Couple get engaged on McCartney stage,Entertainment
41816,Sprint's Q1 2014 Gives Some Pleasant Numbers With A Pinch Of Salt,Technology
32909,Analysts and game company CEOs eagerly await King's initial public offering,Economy
36568,Comic-Con trailer paradise for Hollywood's 2014 movie blockbusters,Entertainment
3550,LG unveils G3 smartphone,Technology
43005,"Exclusive Scene From 'Chef', an Award-Winning Film About Social Media Disaster",Entertainment
40082,New Nordstrom catalog features models with disabilities,Technology
23878,Toyota settles case for $1.2 billion,Technology
38840,Samsung Galaxy Note 4 to feature 5.7-inch 2560 x 1440 QHD display,Technology
23996,"Daimler and Nissan to invest $1.36 bln to develop, build small cars",Technology
35101,'Grey's Anatomy' Season 10 finale recap: Cristina Yang finishes her long  ...,Entertainment
20569,Can American Apparel CEO Dov Charney be 'cured?',Economy
22055,Scientists Find New Dust On Mars,Technology
6717,"HGTV flips off fans! Pulls brothers' new show for their pro-life, traditional  ...",Entertainment
4193,"IBM to Spend $3 Billion to Research the Future of Chips, Systems",Economy
549,Of Course: Lindsay Lohan caused drama for Elle Indonesia,Entertainment
24777,US GDP grows by 4% beats all estimates,Economy
38041,Amazon introduces Twitter service,Economy
1549,CBS Profit Rises Despite Slip in Revenue -- Update,Economy
42359,Facebook's Acquisition Of Oculus: The Best Outcome For Gamers? [VIDEO],Technology
54951,German ZEW economic sentiment falls for seventh month,Economy
35465,"Amazon Smartphone Could Lift AT&T, But iPhone-Type Impact Not Seen",Technology
19103,Pushing buttons? Open carry guys seem to want their guns taken away,Economy
5346,"Stephen Colbert, Arnold Schwarzenegger and Gwyneth Paltrow land in our  ...",Entertainment
33993,Google's One-Day Public Sale of Smart Glasses Prototype Ends,Technology
11569,Michael Jackson's Xscape: Lovingly restored material brings back the King Of Pop,Entertainment
6792,NBC Bets Big On Matt Lauer To Help Win Morning-Show Wars,Entertainment
32242,Here's Twitter's Next Enormous Headache,Economy
3190,"EU officials, Jewish leaders mark 30 days since Brussels attack",Entertainment
41414,Lionel Richie Receives Lifetime Achievement Honor at 2014 BET Awards,Entertainment
41311,"Cupcake Meltdown In NYC, Crumbs To Close All Locations",Economy
62474,"One Direction Tours, Songs, Music and News Update 2014: Group Responds to  ...",Entertainment
3244,Pamela Anderson reveals past sexual abuse,Entertainment
9963,"Pretty Little Liars Strip Down For GQ, Flaunt Bikini Bods in Super Sexy Photoshoot",Entertainment
23470,Jan. unemployment rates down in 43 states,Economy
50539,"Amazon, Google do battle over same-day shipping in L.A.",Economy
25878,"Volkswagen says no M&A projects on agenda, denies report on Fiat talks",Economy
44257,Audra McLaughlin The Voice “Angel of the Morning” Video 4/21/14 #TheVoice  ...,Entertainment
16816,Hastings Marks Beginning of LGBT Pride Month,Technology
25618,Another View: GM gets it in gear on making amends,Technology
47096,Zoe Saldana: 'Rosemary's Baby' retelling gets 'a little graphic',Entertainment
19930,High-frequency trading book 'Flash Boys' hits No. 1 on Amazon,Economy
61954,BoE: Low interest rates keep businesses afloat but hamper productivity,Economy
50883,What Sent the Big Board Stocks Above 17000?,Economy
21334,Ice Bucket Challenge: Matt Damon uses actual TOILET water but which Irish  ...,Entertainment
19735,Sydenham's Rolf Harris admits he admired a 13-year-old's body,Entertainment
