No,News Title,Category,News Title Indonesia
26256,"Zac Efron Teases Future 'High School Musical' Reunion, 'Neighbors' Actor  ...",Entertainment,"Zac Efron Menggoda Reuni 'Musikal Sekolah Menengah' Masa Depan, Aktor 'Tetangga' ..."
30713,Arctic Snowy Owl Nesting Cam (Video),Technology,Kamera Bersarang Burung Hantu Salju Arktik (Video)
413,Robert De Niro on father's struggles with being gay: 'I wish we'd spoken about it  ...,Entertainment,Robert De Niro tentang perjuangan ayahnya menjadi gay: 'Saya harap kita membicarakannya ...
40981,Actress Ann B. Davis made trips back home,Entertainment,Aktris Ann B. Davis melakukan perjalanan pulang ke rumah
51405,"NetApp fleshes out storage lineup, adds all flash options",Technology,"NetApp menyempurnakan jajaran penyimpanan, menambahkan semua opsi flash"
7033,Chrysler reports $690 million loss for first quarter,Economy,Chrysler melaporkan kerugian $690 juta untuk kuartal pertama
17461,Alibaba Growth Accelerates,Economy,Pertumbuhan Alibaba Semakin Cepat
50822,Why Democrats Are Paying Attention to Piketty's Book on Inequality,Economy,Mengapa Demokrat Memperhatikan Buku Piketty tentang Ketimpangan
6682,"Putin, Prices And Purchases The Order Of The Week",Economy,"Putin, Harga Dan Pembelian Urutan Minggu Ini"
44029,10 Reasons Sharknado 2 Was Even More Of A Masterpiece Than The First One,Entertainment,10 Alasan Sharknado 2 Lebih Menjadi Sebuah Mahakarya Dibandingkan Yang Pertama
33243,Ghanaian banks ordered to upgrade ATM operating systems,Technology,Bank-bank Ghana diperintahkan untuk meningkatkan sistem operasi ATM
50165,DC circuit court case could cripple Obamacare,Economy,Kasus pengadilan wilayah DC dapat melumpuhkan Obamacare
59128,Moscow hopes to resume EU-Russia working group on South Stream pipeline  ...,Economy,Moskow berharap untuk melanjutkan kembali kelompok kerja UE-Rusia pada pipa South Stream ...
28893,White House set to lay out imminent climate risks,Technology,Gedung Putih akan memaparkan risiko iklim yang akan terjadi
19129,Sony Unveils Virtual Reality Game Device,Technology,Sony Meluncurkan Perangkat Game Realitas Virtual
50303,GM recall investigation first big test for new CEO,Technology,GM mengingat kembali penyelidikan ujian besar pertama bagi CEO baru
8230,World stocks near record highs on ECB easing bets,Economy,Saham-saham dunia mendekati rekor tertinggi di tengah spekulasi pelonggaran ECB
32105,Colin Kaepernick says fans' faith in him not 'misplaced',Economy,Colin Kaepernick mengatakan kepercayaan penggemar padanya tidak 'salah tempat'
49793,Kim Kardashian Has Every Right to Pierce 12-Month-Old North West's Ears  ...,Entertainment,Kim Kardashian Berhak Menindik Telinga North West yang Berusia 12 Bulan ...
27473,"Morning Movers: Monsanto, Pioneer",Economy,"Penggerak Pagi: Monsanto, Pelopor"
54896,"FOREX-Dollar steadies after hitting lows, awaits Yellen and ADP data",Economy,"FOREX-Dolar stabil setelah mencapai posisi terendah, menunggu data Yellen dan ADP"
53851,Twin Peaks,Entertainment,Puncak Kembar
53088,How 'Tyrant' Cast a White Guy as the Son of a Middle Eastern Despot,Entertainment,Bagaimana 'Tyrant' Memilih Orang Kulit Putih sebagai Putra Seorang Despot Timur Tengah
11708,Rare deep sea fish washes ashore on North Carolina coast,Technology,Ikan laut dalam yang langka terdampar di pantai Carolina Utara
4108,"Russia, China Agree On $25B Prepayment Under Supply Deal: Gazprom",Economy,"Rusia, Tiongkok Menyepakati Pembayaran Di Muka $25 Miliar Berdasarkan Kesepakatan Pasokan: Gazprom"
26699,The Need for a Speed Read,Technology,Perlunya Membaca Cepat
4146,Gold steadies ahead of expected hawkish Fed moves,Economy,Emas stabil menjelang perkiraan tindakan hawkish Fed
36200,Sony Updates PlayStation 4 Game Console,Technology,Sony Memperbarui Konsol Game PlayStation 4
21900,Apple Maps spur increase in Loch Ness Monster sightings,Technology,Apple Maps memacu peningkatan penampakan Monster Loch Ness
33089,Inconvenient truth: Solar not to blame for power bill pain,Economy,Kenyataan yang tidak menyenangkan: Tenaga surya tidak bisa disalahkan atas kesulitan tagihan listrik
38771,The new thinner iPhone could be called the iPhone Air,Technology,IPhone baru yang lebih tipis bisa disebut iPhone Air
39515,'Game of Thrones' draws 7.1 million viewers for finale,Entertainment,"'Game of Thrones' menarik 7,1 juta penonton untuk episode final"
15457,Jenny McCarthy Gets Her Own SiriusXM Show,Entertainment,Jenny McCarthy Mendapat Pertunjukan SiriusXM-nya Sendiri
50322,"GLOBAL MARKETS-Shares struggle, oil firms on Iraq anxiety",Economy,"PASAR GLOBAL – Saham-saham mengalami kesulitan, perusahaan minyak menghadapi kecemasan di Irak"
7755,Weibo IPO priced at lower end: report,Economy,IPO Weibo dengan harga lebih rendah: laporkan
39703,BET suspends producer after Blue Ivy joke,Entertainment,BET menangguhkan produser setelah lelucon Blue Ivy
60928,"Shia LaBeouf Has Not Entered Inpatient Rehab, Reps Say",Entertainment,"Shia LaBeouf Belum Memasuki Rehabilitasi Rawat Inap, Kata Perwakilan"
8457,Amazon drops support for Android content viewers on Kindle Fire devices in  ...,Technology,Amazon menghentikan dukungan untuk pemirsa konten Android di perangkat Kindle Fire di ...
52511,Nintendo's record of releasing Mario Kart games is pretty consistent,Technology,Rekor Nintendo dalam merilis game Mario Kart cukup konsisten
26595,Seth Rogen talks about Zac Efrons sex appeal on chat show,Entertainment,Seth Rogen berbicara tentang daya tarik seks Zac Efron di acara bincang-bincang
28508,Companies Offering A Host Of Freebies To Taxed Consumers,Economy,Perusahaan Menawarkan Sejumlah Barang Gratis Kepada Konsumen Kena Pajak
38519,Tesla Expands Search For US Battery Factory,Economy,Tesla Perluas Pencarian Pabrik Baterai AS
24148,Lindsay Lohan sues over Grand Theft Auto V character likeness,Entertainment,Lindsay Lohan menggugat kemiripan karakter Grand Theft Auto V
30682,Tax savings spur Tim Hortons-Burger King merger talks,Economy,Penghematan pajak memacu pembicaraan merger Tim Hortons-Burger King
16122,IMF Warns on Low Inflation,Economy,IMF Memperingatkan Inflasi yang Rendah
54635,Source: Jenny McCarthy Exiting 'The View',Entertainment,Sumber: Jenny McCarthy Keluar dari 'The View'
53215,"'The Big Bang Theory' Season 8 Premiere Date: Sheldon, Leonard & Penny  ...",Entertainment,"Tanggal Tayang Perdana 'The Big Bang Theory' Musim 8: Sheldon, Leonard & Penny ..."
37074,Gas prices continue downward slide in Oklahoma,Technology,Harga gas terus merosot di Oklahoma
47847,Astronomers Find A New Type Of Planet: The 'Mega-Earth',Technology,Para Astronom Menemukan Jenis Planet Baru: 'Mega-Earth'
50130,Stagnation and a looming political backlash make optimism about the euro  ...,Economy,Stagnasi dan reaksi politik yang membayangi membuat optimisme terhadap euro ...
10613,Apple emails customers about refunds for in-app purchases,Technology,Apple mengirim email kepada pelanggan tentang pengembalian dana untuk pembelian dalam aplikasi
51115,Arctic Ice Retreat Creates Giant Swells For The First Time,Technology,Mundurnya Es Arktik Menciptakan Gelombang Raksasa Untuk Pertama Kalinya
64643,Apple snatches tablet satisfaction crown back from Samsung in new survey,Technology,Apple merebut kembali mahkota kepuasan tablet dari Samsung dalam survei baru
11050,Eminem and Rihanna reveal dates for 'Monster' stadium shows,Entertainment,Eminem dan Rihanna mengungkapkan tanggal pertunjukan stadion 'Monster'
7995,Facebook faces more heat over news feed experiment,Technology,Facebook menghadapi lebih banyak tekanan atas eksperimen umpan berita
50619,"Tablet shipments waning, but still outpace laptops: Canalys",Technology,"Pengiriman tablet berkurang, namun masih melebihi laptop: Canalys"
8375,'Game of Thrones' Review: Breaker of Chains,Entertainment,Ulasan 'Game of Thrones': Pemutus Rantai
62856,LDS Church celebrates Easter with 'Because of Him' initiative,Entertainment,Gereja OSZA merayakan Paskah dengan inisiatif 'Karena Dia'
24912,Kanye West enjoys pre-bachelor party with friends ahead of wedding,Entertainment,Kanye West menikmati pesta pra-bujangan bersama teman-temannya menjelang pernikahan
44699,"Once Upon A Time, Modern Family & more renewed",Entertainment,"Dahulu kala, Keluarga Modern & lebih diperbarui"
57665,Google: Seeks R312bn for overseas deals,Economy,Google: Mencari R312 miliar untuk kesepakatan luar negeri
45085,OkCupid attack Mozilla over gay rights,Technology,OkCupid menyerang Mozilla karena hak gay
53296,China's Alibaba embarks on landmark U.S. IPO journey,Economy,Alibaba Tiongkok memulai perjalanan IPO yang bersejarah di AS
27205,Is it love Or Just Another Manipulative Match-Making Experiment On Dating Sites?,Technology,Apakah itu cinta atau sekadar eksperimen manipulatif dalam mencari jodoh di situs kencan?
33113,Facebook defends its research that manipulated users' emotions,Technology,Facebook membela penelitiannya yang memanipulasi emosi pengguna
51877,'Game of Thrones' Renewed for Seasons 5 and 6,Entertainment,'Game of Thrones' Diperbarui untuk Musim 5 dan 6
17887,"US pre-open: Futures fall ahead of data, Plosser comments",Economy,"Pra-pembukaan AS: Kontrak berjangka jatuh menjelang data, komentar Plosser"
53974,Numsa strike: Crowd cheers on Vavi,Economy,Pemogokan Numsa: Penonton bersorak untuk Vavi
36816,"The Bachelorette Update, Week 6 - Lie Detector Group Date, Who's Lying to Andi?",Entertainment,"Update Bachelorette Minggu Ke-6 - Kencan Grup Pendeteksi Kebohongan, Siapa yang Bohong ke Andi?"
11782,Facebook launches mobile app that does not require accounts in the social  ...,Technology,Facebook meluncurkan aplikasi seluler yang tidak memerlukan akun di media sosial ...
22184,Samsung calls Google to its defense in $2 billion Apple trial,Technology,Samsung meminta Google untuk membela diri dalam uji coba Apple senilai $2 miliar
4331,Awkward! Kim Kardashian and Kanye West denied permission to marry in  ...,Entertainment,Canggung! Kim Kardashian dan Kanye West menolak izin menikah di ...
31963,"FOREX-Euro slides to 3-month low on German data, EU election uncertainty",Economy,FOREX-Euro merosot ke level terendah 3 bulan karena data Jerman dan ketidakpastian pemilu UE
18811,"Anthony Cumia, 'Opie & Anthony' host, fired by SiriusXM over tweets",Entertainment,"Anthony Cumia, pembawa acara 'Opie & Anthony', dipecat oleh SiriusXM karena tweet"
34703,"Device to help neuroscientists analyse 'big data', Study",Technology,"Perangkat untuk membantu ahli saraf menganalisis 'data besar', Study"
25151,Dow 101: The Dow and How It Works,Economy,Dow 101: Dow dan Cara Kerjanya
35304,Heartbleed denial reveals loophole for NSA spying,Technology,Penyangkalan yang mendalam mengungkap celah bagi kegiatan mata-mata NSA
59889,Retail sales dip despite boost for sports stores ahead of World Cup,Economy,Penjualan ritel merosot meskipun ada peningkatan di toko-toko olahraga menjelang Piala Dunia
37167,Kleiner to invest in Snapchat at near-$10 bln valuation: Report,Economy,Kleiner akan berinvestasi di Snapchat dengan valuasi hampir $10 miliar: Laporan
40768,It's Official! Jessica Simpson Marries Eric Johnson,Entertainment,Ini Resmi! Jessica Simpson Menikahi Eric Johnson
17489,Mortgage rates are up this week,Economy,Suku bunga hipotek naik minggu ini
30798,TweetDeck services taken offline after rapidly-spreading exploit,Technology,Layanan TweetDeck menjadi offline setelah eksploitasi menyebar dengan cepat
58414,Pregnant! Ashton Kutcher & Mila Kunis Are Expecting Their First Baby (DETAILS),Entertainment,Hamil! Ashton Kutcher & Mila Kunis Sedang Menantikan Bayi Pertama Mereka (DETAIL)
43657,"Morgan Stanley Posts $1.5B Profit, Boosted by Wealth Management",Economy,"Morgan Stanley Menghasilkan Laba $1,5 Miliar, Didorong oleh Wealth Management"
26372,"The Apple, Inc. CarPlay Story Just Got Better",Technology,"Kisah CarPlay Apple, Inc. Menjadi Lebih Baik"
1488,“Amazing Spider-Man 2″ Earns $92 Million At Box Office,Entertainment,“Amazing Spider-Man 2″ Menghasilkan $92 Juta di Box Office
55570,iPhone 5C 8GB: Apple Launches Cheaper iPhone,Technology,iPhone 5C 8GB: Apple Meluncurkan iPhone Lebih Murah
53821,Google Street View now serves as your own personal time machine,Technology,Google Street View kini berfungsi sebagai mesin waktu pribadi Anda
43275,Miley Cyrus Tells Her Audience To Smoke Weed Instead Of Cigarettes,Entertainment,Miley Cyrus Menyuruh Penontonnya Untuk Merokok Ganja Daripada Rokok
44969,Original Alien Cast To Voice Alien: Isolation DLC,Entertainment,Pemeran Alien Asli Untuk Mengisi Suara Alien: Isolasi DLC
20576,The Hobbit: The Battle of the Five Armies Gets A New Trailer,Entertainment,The Hobbit: The Battle of the Five Armies Mendapat Trailer Baru
57743,What Russia Means to Austria's Economy,Economy,Apa Arti Rusia bagi Perekonomian Austria
46137,"Congress, Feds to Investigate GM Recall",Technology,"Kongres, FBI Akan Menyelidiki Penarikan GM"
48878,Scientists Discover New 'Chicken from Hell' Dinosaur,Technology,Ilmuwan Menemukan Dinosaurus 'Ayam dari Neraka' Baru
19683,MARKET REPORT: Stock markets end higher with US manufacturing numbers  ...,Economy,LAPORAN PASAR: Pasar saham berakhir lebih tinggi dengan angka manufaktur AS ...
9534,INITIAL JOBLESS CLAIMS PLUMMET TO LOWEST LEVEL SINCE MAY 2007,Economy,KLAIM PENANGGULANGAN AWAL MENURUN KE TINGKAT TERENDAH SEJAK MEI 2007
614,US Hot Stocks: Hot Stocks to Watch,Economy,Saham Terpopuler AS: Saham Terpopuler yang Perlu Diwaspadai
8168,Science Graphic of the Week: Adorable Chart Shows Why Koalas Hug Trees,Technology,Grafik Sains Minggu Ini: Bagan Menggemaskan yang Menunjukkan Mengapa Koala Memeluk Pohon
23400,Samsung Galaxy Tab S 8.4 and 10.5 review: Best Android tablets thanks to a  ...,Technology,Ulasan Samsung Galaxy Tab S 8.4 dan 10.5: Tablet Android Terbaik berkat ...
34867,Chef Sawyer Earns Final Spot in Beard Awards,Entertainment,Chef Sawyer Mendapatkan Tempat Terakhir di Beard Awards
28021,New Music: Usher - 'Good Kisser' [Full Audio],Entertainment,Musik Baru: Usher - 'Good Kisser' [Audio Lengkap]
39874,"Flesh Eating Zombie Fan? Good News, The Walking Dead's Official Spin-Off  ...",Entertainment,"Penggemar Zombie Pemakan Daging? Kabar Baik, Spin-Off Resmi The Walking Dead ..."
52144,Volcanoes helped species survive ice ages,Technology,Gunung berapi membantu spesies bertahan hidup di zaman es
36891,“Goonies” Sequel in the Works,Entertainment,Sekuel “Goonies” sedang dalam Pengerjaan
58124,Password fears for Apple users,Technology,Ketakutan akan kata sandi bagi pengguna Apple
104,"Eli Wallach, star of 'The Good, the Bad and the Ugly' and 'The Magnificent Seven  ...",Entertainment,"Eli Wallach, bintang 'Yang Baik, Yang Buruk dan Yang Jelek' dan 'The Magnificent Seven ..."
26932,Sbarro again files for Ch. 11 reorganization,Economy,Sbarro kembali mengajukan Ch. 11 reorganisasi
38971,"Man raises $9K... to make potato salad - Live5News.com | Charleston, SC  ...",Entertainment,"Seorang pria mengumpulkan $9K... untuk membuat salad kentang - Live5News.com | Charleston, SC ..."
48163,Alcoa Strikes New 52-Week High,Economy,Alcoa Mencapai Tertinggi Baru dalam 52 Minggu
37737,T-Mobile Delivers Samsung Galaxy(R) S 5 for $0 Down and $1200 Family  ...,Technology,T-Mobile Memberikan Samsung Galaxy(R) S 5 dengan Harga Turun $0 dan Keluarga $1200 ...
51160,General Motors sued over fatal crash tied to ignition defect,Technology,General Motors menggugat atas kecelakaan fatal yang terkait dengan kerusakan pengapian
16647,Richard Attenborough Appreciation: A Legacy Beyond 'Gandhi',Entertainment,Apresiasi Richard Attenborough: Warisan Melampaui 'Gandhi'
46970,"Transformers: Age of Extinction, review: 'spectacular junk'",Entertainment,"Transformers: Age of Extinction, ulasan: 'sampah spektakuler'"
54920,"Apple infringement claim called ""a gross exaggeration""",Technology,"Klaim pelanggaran Apple disebut ""berlebihan"""
50591,Watch: 'The Hobbit: The Battle of the Five Armies' gets its first teaser trailer,Entertainment,Saksikan: 'The Hobbit: The Battle of the Five Armies' dapatkan trailer teaser pertamanya
48748,Skepticism around Candy Crush maker IPO,Economy,Skeptisisme seputar IPO pembuat Candy Crush
25513,Watch Miley Cyrus and The Flaming Lips' Insane New Video (NSFW),Entertainment,Tonton Video Baru Gila Miley Cyrus dan The Flaming Lips (NSFW)
46349,GM adding 971000 vehicles to ignition recall,Technology,GM menambahkan 971.000 kendaraan ke penarikan kembali pengapian
16148,Britain to issue new pound coin modelled on threepenny bit,Economy,Inggris akan menerbitkan koin pound baru dengan model threepenny bit
