No,News Title,Category,News Title Indonesia
28532,Gold Futures Slip After Strong US Housing Data,Economy,Emas Berjangka Tergelincir Pasca Data Perumahan AS yang Kuat
16113,US attorney general Eric Holder announces criminal charge and deferred  ...,Technology,Jaksa Agung AS Eric Holder mengumumkan tuntutan pidana dan menunda ...
20385,"Motion-tracking app Moves said it wouldn't share your data with Facebook, but  ...",Technology,"Aplikasi pelacak gerakan Moves mengatakan tidak akan membagikan data Anda dengan Facebook, tapi ..."
25176,Pfizer (PFE) Gives Up Pursuit of AstraZenaca,Economy,Pfizer (PFE) Berhenti Mengejar AstraZenaca
48982,"Visa, Mastercard block transactions for sanctioned banks",Economy,"Visa, Mastercard memblokir transaksi untuk bank yang terkena sanksi"
11756,Olympic champ Hanyu wins world figure skate title,Economy,Juara Olimpiade Hanyu memenangkan gelar skater dunia
37187,Why Avril Lavigne's 'Hello Kitty!' Song and Video are a Mistake,Entertainment,Mengapa Avril Lavigne 'Hello Kitty!' Lagu dan Video adalah Sebuah Kesalahan
34252,Google fades into background in fight to save open Internet,Technology,Google menghilang dalam perjuangan untuk menyelamatkan Internet terbuka
59721,Ralph Fiennes - The Grand Budapest Hotel cast bonded over dinner party,Entertainment,Ralph Fiennes - Pemeran Grand Budapest Hotel terikat saat pesta makan malam
18494,"Three the Hard Way: Celebrating Peggy Olson, Joan Harris and Betty Francis of  ...",Entertainment,"Tiga Jalan yang Sulit: Merayakan Peggy Olson, Joan Harris dan Betty Francis ..."
41557,Movie Review: 'Rio 2' fun watch for kids and adults,Entertainment,Ulasan Film: Jam tangan menyenangkan 'Rio 2' untuk anak-anak dan orang dewasa
10932,Mariah Carey Remains Tight-Lipped On Split With Hubby Nick Cannon While  ...,Entertainment,Mariah Carey Tetap Bungkam Tentang Perpisahan Dengan Suaminya Nick Cannon Sementara ...
10762,CANNES WATCH: Depardieu reads poem at preview of Hayek's 'The Prophet  ...,Entertainment,CANNES WATCH: Depardieu membaca puisi di preview 'The Prophet' karya Hayek ...
59413,Solange Knowles was having fun with Beyonce before alleged Jay Z lift  ...,Entertainment,Solange Knowles bersenang-senang dengan Beyonce sebelum menuduh Jay Z angkat ...
28080,BlackBerry posts smaller-than-expected adjusted loss in Q1,Economy,BlackBerry membukukan kerugian yang disesuaikan lebih kecil dari perkiraan pada Q1
43162,10 Funny #SadKanye Memes,Entertainment,10 Meme Lucu #SadKanye
20233,Painting Found Under Picasso Painting,Entertainment,Lukisan Ditemukan Di Bawah Lukisan Picasso
41858,A closer look at the HTC One M8's features: photos,Technology,Melihat lebih dekat fitur-fitur HTC One M8: foto
52331,Barclays profits down 7 pct as investment bank income sags,Economy,Laba Barclays turun 7 persen karena pendapatan bank investasi merosot
49203,Crude futures continue to churn beneath the century mark,Economy,Minyak mentah berjangka terus bergejolak di bawah batas abad ini
42559,"Emma Stone, Andrew Garfield, & Jamie Foxx Are a Super Trio at 'Amazing  ...",Entertainment,"Emma Stone, Andrew Garfield, & Jamie Foxx Adalah Trio Super di 'Amazing ..."
57198,"US Fed bars shareholder payouts from Citi, 4 Others",Economy,"Fed AS melarang pembayaran pemegang saham dari Citi, 4 Lainnya"
37431,DAILY BRIEFING: Wall St. report,Economy,BRIEFING HARIAN: Laporan Wall St
58411,Publisher says Amazon is delaying book shipments over contract dispute,Economy,Penerbit mengatakan Amazon menunda pengiriman buku karena perselisihan kontrak
54072,Google Maps and Google Keep updated for Android Wear,Technology,Google Maps dan Google Keep diperbarui untuk Android Wear
29137,Facebook takes aim at Snapchat with new slingshot self destructing message app,Technology,Facebook membidik Snapchat dengan aplikasi pesan katapel baru yang dapat merusak diri sendiri
22589,Spider-Man swings into London,Entertainment,Spider-Man berayun ke London
152,Paul Walker dead: Fast & Furious star wins posthumous prize with Vin Diesel at  ...,Entertainment,Paul Walker meninggal: Bintang Fast & Furious memenangkan hadiah anumerta bersama Vin Diesel di ...
55216,Japan's public debt hits record 1.02 quadrillion yen,Economy,"Utang publik Jepang mencapai rekor 1,02 kuadriliun yen"
26275,"CinemaCon: The First Trailer for Hercules, Starring Dwayne Johnson!",Entertainment,CinemaCon: Trailer Perdana Hercules yang Dibintangi Dwayne Johnson!
21031,American Apparel founder given an ultimatum,Economy,Pendiri American Apparel diberi ultimatum
268,Toll Bros. 2Q profit more than doubles on increased prices and more homes  ...,Economy,Laba Toll Bros. 2Q lebih dari dua kali lipat karena kenaikan harga dan lebih banyak rumah ...
19541,Chen says BlackBerry 'back in execution mode',Economy,Chen mengatakan BlackBerry 'kembali ke mode eksekusi'
42291,Justin Bieber 'To Be Charged With Criminal Vandalism' Over Alleged Egg  ...,Entertainment,Justin Bieber 'Akan Dituntut Dengan Vandalisme Kriminal' Atas Dugaan Egg ...
54379,Ukrainian President Calls For Ceasefire In East Ukraine,Economy,Presiden Ukraina Menyerukan Gencatan Senjata di Ukraina Timur
46830,'Star Wars VII' villains detailed in new studio rumor,Entertainment,Penjahat 'Star Wars VII' dirinci dalam rumor studio baru
49388,Fed's Bullard says getting harder to justify low US rates,Economy,Bullard dari Fed mengatakan semakin sulit untuk membenarkan rendahnya suku bunga AS
45856,"CANNES WATCH: Hayek's nod, Baruchel's 'Star Wars'",Entertainment,"CANNES WATCH: Anggukan Hayek, 'Star Wars' Baruchel"
64826,"Gaming DDoS: forget cyber-jihadis, they're just trolls",Technology,"DDoS Gaming: lupakan jihadis cyber, mereka hanyalah troll"
64970,Baxter will split into two companies,Economy,Baxter akan dipecah menjadi dua perusahaan
62149,Neil Young Makes Official Pono Announcement at SXSW,Entertainment,Neil Young Membuat Pengumuman Resmi Pono di SXSW
15481,Samsung Galaxy Tab S hands-on review,Technology,Ulasan langsung Samsung Galaxy Tab S
11408,VIDEO: Apple's need for speed in Comcast deal raises questions,Technology,VIDEO: Kebutuhan Apple akan kecepatan dalam kesepakatan Comcast menimbulkan pertanyaan
18629,"World-class remindersRevisiting NYC's 1964 World's Fair, 50 years later",Entertainment,"Pengingat kelas duniaMengunjungi kembali Pameran Dunia NYC tahun 1964, 50 tahun kemudian"
62802,Instagram Boasts Having 200 Million Users to Date,Technology,Instagram Bangga Memiliki 200 Juta Pengguna Hingga Saat Ini
16690,Kim Kardashian Keeping Kanye West Wedding Guests To A Minimum,Entertainment,Kim Kardashian Meminimalkan Tamu Pernikahan Kanye West
43023,Fabien Cousteau prepares to return to land after underwater living experiment in  ...,Technology,Fabien Cousteau bersiap untuk kembali ke darat setelah eksperimen kehidupan bawah air di ...
39863,Mila Kunis: 'Ashton Kutcher's proposal was best day of my life',Entertainment,Mila Kunis: 'Lamaran Ashton Kutcher adalah hari terbaik dalam hidupku'
65120,Report: Germans seize cocaine addressed to Vatican,Economy,Laporan: Jerman menyita kokain yang ditujukan ke Vatikan
33667,"Samsung's Gear Fit Smart Watch Gets $199 Price Tag, Samsung Galaxy S5 Pre  ...",Technology,"Samsung Gear Fit Smart Watch Dapatkan Label Harga $199, Samsung Galaxy S5 Pre ..."
44574,TV Topics: FX finds a new world in a familiar setting with 'Fargo',Entertainment,Topik TV: FX menemukan dunia baru dalam suasana akrab dengan 'Fargo'
51582,'The Normal Heart' of the Issue: Larry Kramer and Beyond,Entertainment,'Inti Normal' dari Masalah: Larry Kramer dan Selanjutnya
45093,Amazon Prime Instant Video to get exclusive access to treasure trove of HBO  ...,Entertainment,Amazon Prime Video Instan untuk mendapatkan akses eksklusif ke harta karun HBO ...
20332,Amazon reportedly set to release smartphone,Technology,Amazon dikabarkan akan merilis smartphone
31571,Mid-term inflation projections key to ECB action-Constancio,Economy,Proyeksi inflasi jangka menengah menjadi kunci tindakan ECB-Constancio
28638,Pilgrim's Pride turns Hillshire from predator to prey,Economy,Kebanggaan Peziarah mengubah Hillshire dari predator menjadi mangsa
32947,Miley Cyrus' 'underpants' outfit at Milwaukee gig was due to time-crunch,Entertainment,Pakaian 'celana dalam' Miley Cyrus di pertunjukan Milwaukee karena keterbatasan waktu
35904,Send in the clown,Entertainment,Kirim badutnya
36516,Let's All Watch A Shirtless Zac Efron Backflipping Off A Boat,Entertainment,Mari Kita Semua Menonton Zac Efron Bertelanjang Dada Terbalik Dari Perahu
18999,Amazon snares classic shows in deal with HBO,Entertainment,Amazon menjerat acara klasik dalam kesepakatan dengan HBO
11974,Why Microsoft and Visa Will Move the Dow Tomorrow,Economy,Mengapa Microsoft dan Visa Akan Memindahkan Dow Besok
8510,Obama Crippled a Russian Bank with a Stroke of a Pen,Economy,Obama Melumpuhkan Bank Rusia dengan Goresan Pena
42367,Prince's return shrouded in mystery as he helps mark Essence Fest's 20th  ...,Entertainment,Kembalinya Pangeran diselimuti misteri saat ia membantu menandai ke-20 Essence Fest ...
39169,German business-confidence survey weaker than expected,Economy,Survei kepercayaan bisnis Jerman lebih lemah dari perkiraan
36132,Amusing but Ultimately Flimsy Rumor of the Day: Indiana Jones to Be Rebooted  ...,Entertainment,Rumor Lucu tapi Akhirnya Tipis Hari Ini: Indiana Jones Akan Di-boot Ulang ...
49658,Apple's Beats deal is happening -- and it's all about Dr Dre and Jimmy,Technology,Kesepakatan Beats Apple sedang terjadi -- dan ini semua tentang Dr Dre dan Jimmy
12937,Blizzard shuts down Diablo III Auction House,Technology,Badai salju menutup Rumah Lelang Diablo III
65203,"Miley Cyrus' Speech At London Concert -- Smoke Weed & Get Laid, Kids!!! [VIDEO]",Entertainment,"Pidato Miley Cyrus di Konser London -- Smoke Weed & Get Laid, Kids!!! [VIDEO]"
39338,"Investor's Alert: Nokia Corporation (ADR) (NYSE:NOK), Vodafone Group  ...",Technology,"Peringatan Investor: Nokia Corporation (ADR) (NYSE:NOK), Vodafone Group ..."
30212,"McDonald's Zings Taco Bell Over ""Ronald McDonald"" Ad; Offers Free Coffee  ...",Economy,"Iklan McDonald's Zings Taco Bell Over ""Ronald McDonald""; Menawarkan Kopi Gratis ..."
24357,"Wall Street trades up as US inflation data lift dollar, Treasury yields",Economy,Wall Street diperdagangkan naik karena data inflasi AS mengangkat dolar dan imbal hasil Treasury
34721,Rolf Harris found guilty of all 12 indecent assault charges,Entertainment,Rolf Harris dinyatakan bersalah atas seluruh 12 tuduhan penyerangan tidak senonoh
61496,Los Angeles sues Time Warner Cable,Economy,Los Angeles menggugat Time Warner Cable
32697,Photos: 'Blood moon' spotted in Earth skies,Technology,Foto: 'Blood moon' terlihat di langit bumi
41377,Apple suppliers to start making larger iPhones next month,Technology,Pemasok Apple akan mulai membuat iPhone yang lebih besar bulan depan
40977,European PMIs Weakness Pressures ECB,Economy,Kelemahan PMI Eropa Menekan ECB
30579,Hugh Jackman's nude shot in the X-Men:Days of Future Past removed for Indian  ...,Entertainment,Foto telanjang Hugh Jackman di X-Men: Days of Future Past dihapus untuk film India ...
26283,Activision Is Reportedly Spending Half a Billion on a Single Game,Technology,Activision Dilaporkan Menghabiskan Setengah Miliar untuk Satu Game
16484,'The Voice' Recap: Teams Even Out on Blind Auditions Night 5,Entertainment,Rekap 'The Voice': Tim Maju di Malam Audisi Buta 5
31761,"IPCC report: Biofuels alone are unsustainable, but can still help combat climate  ...",Technology,"Laporan IPCC: Biofuel saja tidak berkelanjutan, namun masih dapat membantu memerangi perubahan iklim ..."
43142,"Kim Kardashian Lands April 'Vogue' Cover in ""Dream Come True"": Fiancé Kanye  ...",Entertainment,"Kim Kardashian Mendapat Sampul 'Vogue' April di ""Dream Come True"": Tunangan Kanye ..."
38112,Jobless Claims in Past Month Drop to Eight-Year Low,Economy,Klaim Pengangguran dalam Sebulan Terakhir Turun ke Level Terendah dalam Delapan Tahun
16612,"Paid Android Wear apps don't work, thanks to DRM",Technology,"Aplikasi Android Wear berbayar tidak berfungsi, berkat DRM"
43283,Can the Surface Pro 3 steal the Macbook Air's crown?,Technology,Bisakah Surface Pro 3 mencuri mahkota Macbook Air?
14533,ASEAN foreign ministers fail to censure China over row with Vietnam,Economy,Para menteri luar negeri ASEAN gagal mengecam Tiongkok atas perselisihannya dengan Vietnam
34855,Wage gap exists among women too: Females of color far behind their white peers,Economy,Kesenjangan upah juga terjadi di kalangan perempuan: Perempuan kulit berwarna jauh tertinggal dibandingkan perempuan berkulit putih
4919,"Today's Mortgage Rates at TD Bank – July 4, 2014",Economy,Suku Bunga KPR Hari Ini di TD Bank – 4 Juli 2014
12599,Judge won't make GM tell owners to stop driving recalled cars,Economy,Hakim tidak akan memaksa GM memberitahu pemilik untuk berhenti mengemudikan mobil yang ditarik kembali
23832,White House Says No 'Selfie' Ban Despite Olympians Not Allowed To Take  ...,Economy,Gedung Putih Mengatakan Tidak Ada Larangan 'Selfie' Meski Para Olympian Tidak Diizinkan ...
49775,"'Goonies' sequel in the works, director Richard Donner says",Entertainment,"Sekuel 'Goonies' sedang dikerjakan, kata sutradara Richard Donner"
15842,Md. to revamp flawed health exchange,Economy,Md. untuk memperbaiki pertukaran kesehatan yang cacat
15947,NASA may Test Saucer-Shaped Vehicle on Tuesday,Technology,NASA mungkin akan menguji kendaraan berbentuk piring pada hari Selasa
48418,Heartbleed bug: Change these passwords,Technology,Bug Heartbleed: Ubah kata sandi ini
47034,Alcoa Inc Stock Up After Q2 Earnings Beat,Economy,Persediaan Alcoa Inc Setelah Pendapatan Q2 Mengalahkan
1335,Microsoft in policy changes after email scanned,Technology,Microsoft dalam perubahan kebijakan setelah email dipindai
47099,GM hit with lawsuit for pre-bankruptcy ignition deception,Technology,GM mengajukan tuntutan hukum atas penipuan pengapian sebelum kebangkrutan
19446,BMW globally recalls 3 Series sedan for faulty airbags,Technology,BMW secara global menarik kembali sedan Seri 3 karena airbagnya rusak
58673,Cressida Bonas to Meet Queen Elizabeth? Prince Harry Could Reveal  ...,Entertainment,Cressida Bonas Akan Bertemu Ratu Elizabeth? Pangeran Harry Bisa Mengungkapkan...
63361,'Clouds of Sils Maria' Trailer: Kristen Stewart Flirts With Juliette Binoche (Video),Entertainment,"Trailer ""Clouds of Sils Maria"": Kristen Stewart Menggoda Juliette Binoche (Video)"
27317,Former locally filmed show 'Revolution' cancelled by NBC,Entertainment,Acara 'Revolution' yang sebelumnya difilmkan secara lokal dibatalkan oleh NBC
35178,A look at Sense 6.0 on HTC's All New One,Technology,Sekilas tentang Sense 6.0 pada HTC All New One
23353,Is Microsoft's Surface Pro 3 the killer of Apple's iPad and MacBook Air?,Technology,Apakah Surface Pro 3 dari Microsoft adalah pembunuh iPad dan MacBook Air Apple?
55313,"Target appoints John Mulligan as interim president, CEO and Roxanne S. Austin  ...",Economy,"Target menunjuk John Mulligan sebagai presiden sementara, CEO dan Roxanne S. Austin ..."
31746,Kim Kardashian flashes her toned leg in thigh-high split black dress as she steps  ...,Entertainment,Kim Kardashian memamerkan kakinya yang kencang dalam balutan gaun hitam setinggi paha saat dia melangkah ...
29452,TJX dives after earnings miss,Economy,TJX menyelam setelah pendapatannya meleset
62739,"REVIEW: Google's New Smartwatches Can Do Everything, And That's Their  ...",Technology,"TINJAUAN: Jam Tangan Pintar Baru Google Dapat Melakukan Segalanya, Dan Itu ..."
1,Google+ rolls out 'Stories' for tricked out photo playback,Technology,Google+ meluncurkan 'Stories' untuk memutar foto yang ditipu
38625,The origins of Passover: Festival of freedom and questions,Entertainment,Asal-usul Paskah: Festival kebebasan dan pertanyaan
13014,"Robin Thicke is a repeat offender, but he's definitely not alone",Entertainment,"Robin Thicke adalah pelaku berulang, tapi dia jelas tidak sendirian"
47973,Watch: Entire wedding party takes the plunge at lakeside ceremony,Entertainment,Saksikan: Seluruh pesta pernikahan berlangsung meriah di upacara tepi danau
