No,News Title,Category,News Title Indonesia
10289,One Direction's Louis Tomlinson and Zayn Malik Return To The Stage After  ...,Entertainment,Louis Tomlinson dan Zayn Malik One Direction Kembali Ke Panggung Setelah ...
48602,Keith Richards to Publish Picture Book for Children with Artist Daughter  ...,Entertainment,Keith Richards akan Menerbitkan Buku Bergambar untuk Anak-anak dengan Putri Artis ...
14798,Facebook To Make Mobile Users Download Messenger,Technology,Facebook Akan Membuat Pengguna Seluler Mengunduh Messenger
60573,Mayor Duggan to announce increase in number of maintained Detroit parks,Economy,Walikota Duggan mengumumkan peningkatan jumlah taman Detroit yang dipelihara
28213,AT&T joins crowded field with online video plans,Economy,AT&T bergabung dengan bidang yang ramai dengan rencana video online
2718,Powdered alcohols don't have approval,Entertainment,Alkohol bubuk tidak mendapat persetujuan
11607,Statement: AG Schneiderman Lauds Supreme Court's Backing of Clean...,Economy,Pernyataan: AG Schneiderman Memuji Dukungan Mahkamah Agung terhadap Kebersihan...
23163,Angela Bassett To Direct Whitney Houston Biopic For Lifetime TV,Entertainment,Angela Bassett Akan Menyutradarai Film Biopik Whitney Houston Untuk TV Seumur Hidup
65122,Broken wings delay Dreamliner delivery,Economy,Sayap patah menunda pengiriman Dreamliner
50714,5 Big Tasks on Tesla's To-Do List,Economy,5 Tugas Besar dalam Daftar Tugas Tesla
63954,"Church of the Holy Sepulchre, voting in India, South Korea ferry | April 17",Entertainment,"Gereja Makam Suci, pemungutan suara di India, feri Korea Selatan | 17 April"
4625,Paul Simon Arrested After Domestic Dispute (REPORT),Entertainment,Paul Simon Ditangkap Setelah Perselisihan Rumah Tangga (LAPORAN)
22267,AAA forecasts most July 4 travel since 2007,Economy,AAA memperkirakan sebagian besar perjalanan pada tanggal 4 Juli sejak 2007
18332,Sheryl Sandberg eyed for top Disney job,Entertainment,Sheryl Sandberg mengincar pekerjaan teratas di Disney
36836,Troops move 'to help Ukraine vote',Economy,Pasukan bergerak 'untuk membantu Ukraina memilih'
41910,Affleck 'too good' at blackjack,Entertainment,Affleck 'terlalu pandai' dalam blackjack
21424,Preview Trent Reznor's score and the official trailer for David Fincher's 'Gone Girl  ...,Entertainment,Pratinjau skor Trent Reznor dan trailer resmi 'Gone Girl' karya David Fincher ...
42804,Buffett Praises GM's New CEO,Economy,Buffett Memuji CEO Baru GM
43098,"Barnes & Noble, Google Partner To Take On Amazon With Same-Day Book  ...",Economy,"Barnes & Noble, Mitra Google Untuk Mengalahkan Amazon Dengan Buku di Hari yang Sama ..."
55578,Second daughter for Drew Barrymore,Entertainment,Putri kedua untuk Drew Barrymore
41023,Consumer prices rising,Economy,Harga konsumen meningkat
40365,See the cute shrew discovered by SF scientists,Technology,Lihat tikus lucu yang ditemukan oleh ilmuwan SF
62075,EBay forecasts revenue short of estimates as Amazon surges ahead,Economy,EBay memperkirakan pendapatan di bawah perkiraan karena Amazon melonjak ke depan
3177,Geldof 'beyond pain' at death of Peaches,Entertainment,Geldof 'melampaui rasa sakit' saat kematian Peaches
35390,Honda Recalls 886K Odyssey Minivans,Technology,Honda Menarik Kembali Minivan Odyssey 886K
10925,'Game of Thrones' Season 4 Episode 3: 'Breaker of Chains',Entertainment,'Game of Thrones' Musim 4 Episode 3: 'Pemutus Rantai'
50515,Rick Ross - Rick Ross Masterminds His Way To The Top Of The Us Charts,Entertainment,Rick Ross - Rick Ross Mendalangi Perjalanannya Menuju Puncak Tangga Lagu AS
16748,CISOs Respond to Heartbleed Bug,Technology,CISO Menanggapi Bug Heartbleed
56278,Exclusive: Apple vs. Samsung docs reveal Galaxy Tab was a flop and Samsung  ...,Technology,Eksklusif: Dokumen Apple vs. Samsung mengungkapkan Galaxy Tab gagal dan Samsung ...
41898,New Amazon Prime Benefit: Streaming Music,Entertainment,Manfaat Amazon Prime Baru: Streaming Musik
29039,How Can Old Man Schwarzenegger Star in 'Terminator: Genesis'?,Entertainment,Bagaimana Pak Tua Schwarzenegger Bisa Membintangi 'Terminator: Genesis'?
45415,Sony to stop making PlayStation Portable,Technology,Sony berhenti membuat PlayStation Portable
53611,Lady Gaga and Tony Bennett celebrate collaboration with concert,Entertainment,Lady Gaga dan Tony Bennett merayakan kolaborasi dengan konser
5472,"OMV, Gazprom lock step on South Stream",Economy,"OMV, Gazprom mengunci langkah di South Stream"
61630,Obama Administration Retreats On Private Medicare Rate Cuts,Economy,Pemerintahan Obama Mundur Karena Pemotongan Tarif Medicare Swasta
34699,Adam Richman's show shelved: 'Man Finds Food' premiere postponed after rant,Entertainment,Pertunjukan Adam Richman ditangguhkan: Penayangan perdana 'Man Finds Food' ditunda karena kata-kata kasar
490,Preparations underway for Jessica Simpson's wedding at San Ysidro Ranch as  ...,Entertainment,Persiapan pernikahan Jessica Simpson sedang dilakukan di San Ysidro Ranch sebagai ...
19259,"Apple's iPhone 6 and iWatch: all the good, bad and hopefully true rumours",Technology,"iPhone 6 dan iWatch Apple: semua rumor baik, buruk, dan semoga benar"
46172,Gwen Stefani's Cool New TV Job Means All Your 90s Style Dreams Could Be  ...,Entertainment,Pekerjaan TV Baru Gwen Stefani yang Keren Berarti Semua Impian Gaya 90-an Anda Bisa Menjadi ...
56962,Gold price advance stalls but Ukraine worries persist,Economy,Kenaikan harga emas terhenti namun kekhawatiran Ukraina tetap ada
62537,Google Street View now lets users travel back in time,Technology,Google Street View kini memungkinkan pengguna melakukan perjalanan kembali ke masa lalu
9448,"Facebook to begin rolling out ""Nearby Friends"" feature",Technology,"Facebook akan mulai meluncurkan fitur ""Teman Terdekat""."
47735,Film review: Dawn of the Planet of the Apes,Entertainment,Ulasan film: Fajar Planet Kera
26586,Charlie Sheen drunk at Taco Bell: 'Sorry I'm so f---ing hammered',Entertainment,"Charlie Sheen mabuk di Taco Bell: 'Maaf, aku sangat terpukul'"
36595,"Critics ask, ""Where is the faith in 'The Fault In Our Stars'?""",Entertainment,"Kritikus bertanya, ""Di manakah kepercayaan terhadap 'The Fault In Our Stars'?"""
221,Oscar-winning visual effects firm sees the future of virtual reality,Technology,Perusahaan efek visual pemenang Oscar melihat masa depan realitas virtual
43338,Oculus VR Employees Are Getting Death Threats Following The $2 Billion  ...,Technology,Karyawan Oculus VR Mendapat Ancaman Kematian Setelah $2 Miliar ...
46990,Sachin Tendulkar's mental strength inspires me: Hugh Jackman,Entertainment,Kekuatan mental Sachin Tendulkar menginspirasi saya: Hugh Jackman
3032,US: BMW to launch X7 Range Rover rival,Economy,AS: BMW akan meluncurkan saingan X7 Range Rover
64694,Bank of England's Miles sees strong chance rates will rise,Economy,Miles dari Bank of England memperkirakan kemungkinan besar suku bunga akan naik
29597,Google Modular Phone Expected Early Next Year,Technology,Ponsel Modular Google Diharapkan Awal Tahun Depan
47588,Adam Levine New Look Stuns All,Entertainment,Penampilan Baru Adam Levine Mengejutkan Semua
14078,Microsoft on their way to fix Internet Explorer bug,Technology,Microsoft sedang dalam perjalanan untuk memperbaiki bug Internet Explorer
60121,Libya Govt Says Regains Control of 2 Oil Terminals,Economy,Pemerintah Libya Mengatakan Mendapatkan Kembali Kendali 2 Terminal Minyak
42395,"Off the market: Engaged Johnny Depp shows off ""chick's ring""",Entertainment,"Di luar pasar: Johnny Depp yang bertunangan memamerkan ""cincin cewek"""
18304,Rap Genius Cofounder's Creepy Comments on Elliot Rodger's Memoir,Entertainment,Komentar Menyeramkan Salah Satu Pendiri Rap Genius di Memoar Elliot Rodger
29886,Paltrow's mum 'really upset' by split,Entertainment,Ibu Paltrow 'sangat kesal' dengan perpisahan itu
32031,"Got $21K? Fly in luxury with a private bedroom, bathroom, and butler",Economy,"Punya $21K? Terbang dalam kemewahan dengan kamar tidur pribadi, kamar mandi, dan kepala pelayan"
56120,Matt Bomer talks The Normal Heart to HIV Plus,Entertainment,Matt Bomer berbicara tentang Jantung Normal terhadap HIV Plus
31843,Designer And Trendsetter!,Entertainment,Desainer Dan Penentu Tren!
29466,What Apple and IBM's alliance means for government,Technology,Arti aliansi Apple dan IBM bagi pemerintah
24981,"'Dancing' finale, Miami Heat top ratings",Entertainment,"Final 'Dancing', peringkat teratas Miami Heat"
64088,Powdered Alcohol Is a Thing: No Snorting Necessary,Entertainment,Alkohol Bubuk Adalah Sesuatu: Tidak Perlu Mendengus
58812,Peoria Gas Prices Fall Slightly,Technology,Harga Gas Peoria Turun Sedikit
56232,'American Idol' bringing back same judging panel,Entertainment,'American Idol' menghadirkan kembali panel juri yang sama
33349,Mutants find new reason to be proud,Entertainment,Para mutan menemukan alasan baru untuk merasa bangga
53945,Microsoft beefs up customer privacy policy,Technology,Microsoft meningkatkan kebijakan privasi pelanggan
52933,Markets on edge ahead of Yellen testimony,Economy,Pasar gelisah menjelang kesaksian Yellen
1658,Box Office Preview: 'Guardians of the Galaxy' …,Entertainment,Pratinjau Box Office: 'Guardians of the Galaxy' …
5123,Wondering what to do on Passover? There's an app for that,Entertainment,Ingin tahu apa yang harus dilakukan saat Paskah? Ada aplikasi untuk itu
19137,Behind Facebook's manipulation: Its Data Science team worked with little oversight,Technology,Di balik manipulasi Facebook: Tim Ilmu Datanya bekerja dengan sedikit pengawasan
47017,Bulgaria arrests 5 amid efforts to stop run on banks,Economy,Bulgaria menangkap 5 orang di tengah upaya untuk menghentikan pengelolaan bank
29930,Harrison Ford Injured on the Set of Star Wars: Episode VII,Entertainment,Harrison Ford Terluka di Lokasi syuting Star Wars: Episode VII
4568,Google 'to show new television set-top box at I/O today',Technology,Google 'akan menampilkan set-top box televisi baru di I/O hari ini'
23592,Oculus Rift: From $2.4 million Kickstarter to $2 billion sale,Technology,"Oculus Rift: Dari Kickstarter $2,4 juta hingga penjualan $2 miliar"
56952,Bangerz mash-up lost to antibiotics,Entertainment,Bangerz mash-up kalah karena antibiotik
33084,49ers' Colin Kaepernick says reports of incident involving woman `completely  ...,Economy,Colin Kaepernick dari 49ers mengatakan laporan insiden yang melibatkan wanita `sepenuhnya ...
55533,Last night's TV: Game of Thrones/Undeniable,Entertainment,TV tadi malam: Game of Thrones/Tidak dapat disangkal
42230,Fossil found in SC reveals bird with huge wingspan,Technology,Fosil yang ditemukan di SC mengungkap burung dengan lebar sayap besar
53128,'Supermoon' To Appear This Weekend,Technology,'Supermoon' Akan Muncul Akhir Pekan Ini
39397,"Beyonce And Jay Z's World Tour: Bieber Mugshots, Booty Suits And Blue Ivy",Entertainment,"Tur Dunia Beyonce dan Jay Z: Mugshot Bieber, Booty Suits, dan Blue Ivy"
50934,You little beauty,Technology,Kamu cantik kecil
33,Twitter Gets Its Grip on Gnip,Technology,Twitter Menguasai Gnip
50563,"Symantec: Hacking Group ""Dragonfly"" Targeting Western Energy Companies",Technology,"Symantec: Grup Peretasan ""Capung"" yang Menargetkan Perusahaan Energi Barat"
19666,"Twitter to take a second shot at music service, report claims",Entertainment,"Twitter akan mengambil kesempatan kedua pada layanan musik, klaim laporan"
13736,'Veronica Mars' favorites debut film at SXSW,Entertainment,Film debut favorit 'Veronica Mars' di SXSW
2611,North Jersey tech companies react to Heartbleed bug,Technology,Perusahaan teknologi North Jersey bereaksi terhadap bug Heartbleed
64380,Fed's Bullard Says US Economy Close to Normal,Economy,Bullard dari Fed Mengatakan Perekonomian AS Mendekati Normal
24649,Nest is buying connected camera company Dropcam,Technology,"Nest membeli perusahaan kamera yang terhubung, Dropcam"
30615,"Nirvana played a surprise show in Brooklyn, here's the 16-song setlist",Entertainment,"Nirvana tampilkan kejutan di Brooklyn, berikut setlist 16 lagunya"
29159,Katt Williams - Katt Williams Sparks Police Alert At Comedy Club,Entertainment,Katt Williams - Katt Williams Memicu Peringatan Polisi Di Klub Komedi
48729,Will Apple's Next EarPods Be The Ultimate Wearable Device?,Technology,Akankah EarPod Apple Berikutnya Menjadi Perangkat Wearable Terbaik?
17019,"TEENAGE MUTANT NINJA TURTLES Trailer 2: Comedy, Action, Drama  ...",Entertainment,"Trailer TEENAGE MUTANT NINJA TURTLES 2: Komedi, Aksi, Drama ..."
11051,Few viewers for Lindsay Lohan's reality TV show,Entertainment,Sedikit pemirsa untuk acara TV realitas Lindsay Lohan
51163,Samsung Galaxy S5 fingerprint scanner thwarted by hack,Technology,Pemindai sidik jari Samsung Galaxy S5 digagalkan oleh peretasan
1298,"Actor Mickey Rooney, a Hollywood legend whose career spanned more than 80  ...",Entertainment,"Aktor Mickey Rooney, seorang legenda Hollywood yang karirnya membentang lebih dari 80 ..."
11688,Janelle Monae Performs 'What Is Love' Live On American Idol | Video,Entertainment,Janelle Monae Menampilkan 'What Is Love' Langsung di American Idol | Video
42307,Batman: Arkham Knight delayed until next year,Entertainment,Batman: Arkham Knight ditunda hingga tahun depan
27905,"France's Alstom confirms $17 billion firm offer from GE, decision expected by  ...",Economy,"Alstom dari Prancis mengonfirmasi tawaran pasti senilai $17 miliar dari GE, keputusan yang diharapkan ..."
43941,Atari Cartridges Unearthed in NM,Technology,Kartrid Atari Ditemukan di NM
20480,Game Of Thrones: Why is The Purple Wedding called The Purple Wedding?,Entertainment,Game Of Thrones: Mengapa Pernikahan Ungu Disebut Pernikahan Ungu?
56514,Apple Inc. (AAPL) devices may soon host Microsoft's Office 365,Economy,Perangkat Apple Inc. (AAPL) akan segera menjadi host Microsoft Office 365
65333,Heartbleed 101: How To Protect Yourself Against Biggest Internet Security Threat,Technology,Heartbleed 101: Cara Melindungi Diri Anda Terhadap Ancaman Keamanan Internet Terbesar
58419,Joan Lunden reveals breast cancer diagnosis on 'Good Morning America',Entertainment,Joan Lunden mengungkapkan diagnosis kanker payudara di 'Good Morning America'
55487,Jimmy Fallon goes head over heels for Heidi Klum on 'Tonight Show',Entertainment,Jimmy Fallon jatuh cinta pada Heidi Klum di 'Tonight Show'
58675,Remembering Johnny Winter on HPR,Entertainment,Mengingat Johnny Winter di HPR
4338,Jagger was at restaurant when told of girlfriend's death,Entertainment,Jagger berada di restoran ketika diberitahu tentang kematian pacarnya
22479,"Amazon, Google, Facebook, and LinkedIn warn FCC on net neutrality",Technology,"Amazon, Google, Facebook, dan LinkedIn memperingatkan FCC tentang netralitas internet"
13239,Candy Crush' Maker King Sees IPO Pricing at $21-$24 a Share,Economy,"""Pembuat Candy Crush King Melihat Harga IPO pada $21-$24 per Saham""."
64825,Album contains unheard Jacko songs,Entertainment,Album berisi lagu-lagu Jacko yang belum pernah terdengar
46674,"Links to Click: Emma Stone Covers Vogue, Terry Richardson's New Scandal",Entertainment,"Tautan ke Klik: Emma Stone Meliput Vogue, Skandal Baru Terry Richardson"
3106,AstraZeneca braced for hostile bid from Pfizer,Economy,AstraZeneca bersiap menghadapi tawaran bermusuhan dari Pfizer
5331,Lew to Press China on Yuan Appreciation,Economy,Lew Akan Menekan Tiongkok Terkait Apresiasi Yuan
34966,Coachella 2014: Last chance to check out craft brews on tap at Beer Barn,Entertainment,Coachella 2014: Kesempatan terakhir untuk mencicipi minuman tradisional di Beer Barn
18345,Nissan earnings boosted by N. America gains,Economy,Pendapatan Nissan didorong oleh keuntungan Amerika Utara
47411,Jazz Singer Jimmy Scott Dead at 88,Entertainment,Penyanyi Jazz Jimmy Scott Meninggal di Usia 88 Tahun
46622,"Acting Legend, Billy Dee Williams on Dancing With The Stars",Entertainment,"Akting Legenda, Billy Dee Williams di Dancing With The Stars"
44925,Draghi's €1trn shot at lending risks falling short,Economy,Dana Draghi sebesar €1 triliun pada risiko pinjaman gagal
62457,VIDEO: Leonardo DiCaprio freaks out at Coachella,Entertainment,VIDEO: Leonardo DiCaprio panik di Coachella
33390,Motorola's 6.3in Xplay phablet: don't you forget about me,Technology,"Phablet Xplay 6,3 inci Motorola: jangan lupakan saya"
