No,News Title,Category,News Title Indonesia
40018,Johnny Depp Sort Of Confirms Engagement Rumors By Wearing 'Chick's Ring',Entertainment,Johnny Depp Konfirmasi Rumor Pertunangan Dengan Mengenakan 'Chick's Ring'
41636,"Sony Xperia Z1 Compact vs Samsung Galaxy S5 Mini – Design, Prices, Battery  ...",Technology,"Sony Xperia Z1 Compact vs Samsung Galaxy S5 Mini – Desain, Harga, Baterai ..."
60107,Photos: Valve is still working on a virtual reality headset,Technology,Foto: Valve masih mengerjakan headset realitas virtual
32038,Target CEO Leaves Post After Data Breach,Economy,CEO Target Meninggalkan Jabatan Setelah Pelanggaran Data
60502,NASA discovers Earth-like planet that may sustain life,Technology,NASA menemukan planet mirip Bumi yang mungkin bisa menopang kehidupan
28431,The Euro trade stable on Monday morning,Economy,Perdagangan Euro stabil pada Senin pagi
15917,Kanye West 'begging' for Kim Kardashian's invite,Entertainment,Kanye West 'meminta' undangan Kim Kardashian
25208,Gold rallies to 14-week high on softer dollar,Economy,Emas reli ke level tertinggi 14 minggu karena melemahnya dolar
44525,When can you tweet a celebrity photo? Actress Heigl sues drugstore over Twitter  ...,Entertainment,Kapan Anda bisa men-tweet foto selebriti? Aktris Heigl menggugat toko obat melalui Twitter ...
25065,L'Wren Scott autopsy reveals cause of death,Entertainment,Otopsi L'Wren Scott mengungkap penyebab kematiannya
63570,Midday Market Wrap: Did Yellen Just Call a Bubble?: StockTwits,Economy,Pembungkus Pasar Tengah Hari: Apakah Yellen Baru Saja Menyebut Gelembung?: StockTwits
58409,S&P 500 caps worst two-day drop since June amid tech rout,Economy,S&P 500 membatasi penurunan dua hari terburuk sejak Juni di tengah kemerosotan teknologi
23186,"Live: Kerry, Sushma Swaraj hold joint press conference",Economy,"Langsung: Kerry, Sushma Swaraj mengadakan konferensi pers bersama"
51378,Book buzz: Keith Richards writes picture book with daughter,Entertainment,Buzz buku: Keith Richards menulis buku bergambar bersama putrinya
60209,"New images reveal an overhauled Store for Windows Phone 8.1, includes  ...",Technology,"Gambar baru mengungkapkan Store yang dirombak untuk Windows Phone 8.1, termasuk ..."
54685,"AbbVie, Shire Agree On $55B Deal",Economy,"AbbVie, Shire Menyetujui Kesepakatan $55 Miliar"
46066,Go Behind the Scenes of Richard Linklater's Boyhood with a New Featurette,Entertainment,Lihat Di Balik Layar Masa Kecil Richard Linklater dengan Keistimewaan Baru
8089,Miss the Camelopardalid Meteor Shower? This Animated GIF Is a Nice  ...,Technology,Kangen Hujan Meteor Camelopardalid? GIF Animasi Ini Bagus ...
26566,Fed Chair Yellen to Follow Reagan's 'Taylor Rule',Economy,Ketua Fed Yellen Akan Mengikuti 'Aturan Taylor' Reagan
47687,Supreme Court Rejects Google Appeal on Street View Snooping,Technology,Mahkamah Agung Menolak Banding Google atas Pengintaian Street View
61358,European Mars Rover Ready to Launch in 2018,Technology,Mars Rover Eropa Siap Diluncurkan pada 2018
55656,JJ Abrams Gives Fans Chance to Appear in 'Star Wars Episode VII',Entertainment,JJ Abrams Beri Kesempatan Fans untuk Tampil di 'Star Wars Episode VII'
52503,"Samsung Elec tips Q2 pickup, smartphone challenge looms",Technology,"Samsung Elec memberi tip pada pickup Q2, tantangan smartphone tampak"
47658,Toby Kebbell for 'Fantastic Four' Villain Dr. Doom,Entertainment,Toby Kebbell untuk Penjahat 'Fantastic Four' Dr
52269,NASA spacecraft vaporized after crashing into the moon at 3600 mph — as  ...,Technology,Pesawat ruang angkasa NASA menguap setelah menabrak bulan dengan kecepatan 3600 mph — sebagai ...
60881,"Simon Cowell: I Am Not Proud of My Affair, But I Have to 'Accept the Responsibility'",Entertainment,"Simon Cowell: Saya Tidak Bangga dengan Perselingkuhan Saya, Tapi Saya Harus 'Menerima Tanggung Jawab'"
61870,Farley Mowat best known for stories set in Canadian wilderness,Entertainment,Farley Mowat terkenal karena cerita berlatar hutan belantara Kanada
21903,USD/JPY near 102 after Japan Current Account Data,Economy,USD/JPY mendekati 102 setelah Data Neraca Transaksi Berjalan Jepang
40852,Sinister Six And Venom Movies To Be Released Before Amazing Spider-Man 4,Entertainment,Film Sinister Six dan Venom Akan Dirilis Sebelum Amazing Spider-Man 4
24648,Oppo Find 7 with 2K display and 50MP image resolution unveiled,Technology,Oppo Find 7 dengan layar 2K dan resolusi gambar 50MP diluncurkan
47155,'Captain America: The Winter Soldier' Rules Box Office With An Iron Fist,Entertainment,"""Captain America: The Winter Soldier"" Memerintah Box Office Dengan Tangan Besi """
37991,"MEASUREMENT SPECIALTIES, INC. SHAREHOLDER ALERT: Rigrodsky  ...",Economy,"KHUSUS PENGUKURAN, INC. PERINGATAN PEMEGANG SAHAM: Rigrodsky ..."
54144,Andi Dorfman's Mystery Letter Written by Nick Viall — What Did It Say?,Entertainment,Surat Misteri Andi Dorfman Ditulis oleh Nick Viall — Apa Isinya?
26756,Batman v Superman title revealed,Entertainment,Judul Batman v Superman terungkap
33247,Discovery of Bee Fossils in La Brea Tar Pits Offer New Information about Ice Age  ...,Technology,Penemuan Fosil Lebah di Lubang La Brea Tar Memberikan Informasi Baru tentang Zaman Es ...
28335,"Russia experiencing recession now, says IMF",Economy,"Rusia sedang mengalami resesi sekarang, kata IMF"
44950,HTC Sense 6 UI coming to previous-generation One devices,Technology,HTC Sense 6 UI hadir di perangkat One generasi sebelumnya
20051,Fiat Chrysler CEO wants lower wage scale for all new U.S. hires,Technology,CEO Fiat Chrysler menginginkan skala upah yang lebih rendah untuk semua karyawan baru di AS
15416,"Recap: 'Mad Men' Season 7, Episode 4 'The Monolith'",Entertainment,"Rekap: 'Mad Men' Musim 7, Episode 4 'The Monolith'"
41145,Pennsylvania woman abandoned in Burger King as a newborn reunites with  ...,Technology,Wanita Pennsylvania yang ditinggalkan di Burger King saat bayi baru lahir bersatu kembali dengan ...
49693,VIDEO: Bootylicious Beyonce bursts into tears during final Mrs Carter Show gig  ...,Entertainment,VIDEO: Bootylicious Beyonce menangis saat pertunjukan terakhir Mrs Carter Show ...
13936,Time Remaining: 2 Days,Entertainment,Sisa Waktu: 2 Hari
8220,OECD calls for Fed to be cautious in tapering,Economy,OECD menyerukan agar The Fed berhati-hati dalam melakukan tapering
57974,Star Wars legends to return when filming gets underway,Entertainment,Legenda Star Wars akan kembali saat syuting dimulai
3112,Biggest Seabird Found? Pelagornis Sandersi Sported 21-Foot Wingspan,Technology,Burung Laut Terbesar Ditemukan? Pelagornis Sandersi Memiliki Lebar Sayap 21 Kaki
8621,Mayor Johnson convenes US Conference of Mayors in Dallas,Technology,Walikota Johnson mengadakan Konferensi Walikota AS di Dallas
31148,Is Today is the Last Day to Purchase Health Insurance? Yes...and No.,Economy,Apakah Hari Ini Hari Terakhir Membeli Asuransi Kesehatan? Ya...dan Tidak.
19010,Morning Coffee: Jamie Dimon's cancer prognosis. Exciting new jobs at Google  ...,Economy,Kopi Pagi: Prognosis kanker Jamie Dimon. Pekerjaan baru yang menarik di Google ...
19217,Rolf Harris mural in Sheffield to be painted over,Entertainment,Mural Rolf Harris di Sheffield akan dicat ulang
6045,FT: Apple working on home automation software platform,Technology,FT: Apple sedang mengerjakan platform perangkat lunak otomasi rumah
47654,Russia to supply gas to China,Economy,Rusia akan memasok gas ke Tiongkok
39815,Idina Menzel addresses 'Adele Dazeem' flub by John Travolta,Entertainment,Idina Menzel membahas kesalahan 'Adele Dazeem' oleh John Travolta
4279,Here Are the 6 Most Interesting Tidbits from Kim Kardashian and Kanye West's  ...,Entertainment,Inilah 6 Informasi Paling Menarik dari Kim Kardashian dan Kanye West ...
31111,Tesla may face ban on dealerships in Missouri,Economy,Tesla mungkin menghadapi larangan dealer di Missouri
12105,"Amazon Introduces Fire, A Smartphone With 3D Capabilities",Technology,"Amazon Memperkenalkan Fire, Smartphone Dengan Kemampuan 3D"
12133,Hollywood Gets Delicious With New Plan To Turn Peeps Into An Animated Film,Entertainment,Hollywood Menjadi Lezat Dengan Rencana Baru Untuk Mengubah Peeps Menjadi Film Animasi
29010,13/06/2014Mitsubishi eyes minority stake in Alstom: report,Economy,13/06/2014Mitsubishi mengincar saham minoritas di Alstom: laporan
33340,The Galaxy S5 already accounts for nearly 1% of Android smartphones,Technology,Galaxy S5 sudah menyumbang hampir 1% dari smartphone Android
37300,"The Amazing Spider-Man 2 Listed for Xbox One Again, It's Coming",Entertainment,"The Amazing Spider-Man 2 Terdaftar untuk Xbox One Lagi, Segera Hadir"
54952,Hollywood Playbook: Tuesday's Top 5 News Items,Entertainment,Hollywood Playbook: 5 Item Berita Teratas hari Selasa
2840,Atari ET graveyard unearthed proving urban legend true,Technology,Kuburan Atari ET yang digali membuktikan legenda urban itu benar
42833,Troian Bellisario Posts Swimsuit Selfie To Show What The Pretty Little Liars Look  ...,Entertainment,Troian Bellisario Memposting Selfie Baju Renang Untuk Menunjukkan Seperti Apa Penampilan Pembohong Kecil yang Cantik ...
22004,Connector enrollees could lose plans,Economy,Pendaftar konektor bisa kehilangan rencana
59734,Do world leaders like Obama still use Blackberry smartphones?,Economy,Apakah pemimpin dunia seperti Obama masih menggunakan ponsel pintar Blackberry?
63870,Apple brings back iPad 4 to replace aging iPad 2: Priced at $399 for Wi-Fi-only  ...,Technology,Apple menghadirkan kembali iPad 4 untuk menggantikan iPad 2 yang sudah tua: Harga $399 untuk Wi-Fi saja ...
12610,Tesla scraps technology patents to boost electric vehicle growth,Technology,Tesla membatalkan paten teknologi untuk meningkatkan pertumbuhan kendaraan listrik
50187,Canadians Fret Merger With Burger King Will Change Tim Hortons,Economy,Merger Fret Kanada Dengan Burger King Akan Mengubah Tim Hortons
25620,Facebook finally releases Snapchat competitor Slingshot,Technology,Facebook akhirnya merilis Slingshot pesaing Snapchat
6469,More jail for Chris Brown on probation violation,Entertainment,Lebih banyak penjara untuk Chris Brown karena pelanggaran masa percobaan
52102,Election Commission allows Raghuram Rajan's RBI to announce new bank  ...,Economy,Komisi Pemilihan Umum mengizinkan RBI Raghuram Rajan mengumumkan bank baru ...
10312,Americans' Chances of Getting Audited by IRS Lowest in Years,Economy,Peluang Orang Amerika untuk Diaudit oleh IRS Terendah dalam Beberapa Tahun
50335,Oversold Conditions For American International Group (AIG),Economy,Kondisi Oversold Untuk American International Group (AIG)
13069,"Tyler Perry, Billy Eichner And Juanes Guests On Tuesday's Episode Of 'The  ...",Entertainment,"Tyler Perry, Billy Eichner, dan Juanes Menjadi Tamu di Episode 'The ..."
6366,Cop's '0INK' plate may lead to end of vanity plates in Indiana,Technology,Pelat '0INK' milik polisi mungkin mengarah ke ujung pelat rias di Indiana
46547,Tesla Makes its Patents 'Fair Game',Technology,Tesla Menjadikan Patennya 'Permainan yang Adil'
22676,Nintendo apologises for failing to include same-sex relationships in Tomodachi  ...,Technology,Nintendo meminta maaf karena gagal memasukkan hubungan sesama jenis di Tomodachi ...
6565,I don't want another girl! Baby reveal goes wrong,Entertainment,Aku tidak ingin gadis lain! Pengungkapan bayi salah
36805,Japan to continue stockpiling plutonium despite proliferation risks,Economy,Jepang akan terus menimbun plutonium meskipun ada risiko proliferasi
62151,Facebook unveils Internet app,Technology,Facebook meluncurkan aplikasi Internet
47948,Chrysler Shows 13 Percent Increase In March US Auto Sales,Economy,Chrysler Menunjukkan Peningkatan 13 Persen Pada Bulan Maret Penjualan Mobil AS
23719,Yuan drops against greenback after Chinese exports fall,Economy,Yuan melemah terhadap greenback setelah ekspor Tiongkok turun
26524,Oingo Boinko: Danny Elfman Scores 'Fifty Shades of Grey' Film,Entertainment,"""Oingo Boinko: Danny Elfman Mencetak Film 'Fifty Shades of Grey'""."
59652,Will 'Transformers 4's' Nearly 3-Hour Run Time Cut Into Box Office?,Entertainment,Akankah Durasi Hampir 3 Jam 'Transformers 4' Dipotong Menjadi Box Office?
25680,Review: Family comedy 'Blended' is just not smooth enough,Entertainment,Ulasan: Komedi keluarga 'Blended' tidak cukup mulus
57360,Home WhatsOn Tupac Shakur musical to close Sunday on Broadway,Entertainment,Beranda WhatsOn Musikal Tupac Shakur akan ditutup pada hari Minggu di Broadway
33587,Pilgrim's Pride Offers To Buy Hillshire Brands In $6.4 Bln Deal,Economy,"Pilgrim's Pride Menawarkan Untuk Membeli Merek Hillshire Dengan Kesepakatan $6,4 Miliar"
29258,"Microsoft Surface event invite teases ""small"" gathering for 20 May - hinting at  ...",Technology,"Undangan acara Microsoft Surface menggoda pertemuan ""kecil"" pada tanggal 20 Mei - mengisyaratkan ..."
64198,The Music Man Will Be NBC's Next Live Musical,Entertainment,The Music Man Akan Menjadi Pertunjukan Musikal NBC Berikutnya
16419,Amazon's phone helps users shop,Technology,Ponsel Amazon membantu pengguna berbelanja
1733,JPMorgan Chase & Co. Announces Quarterly Dividend of $0.40 (JPM),Economy,"JPMorgan Chase & Co. Mengumumkan Dividen Kuartalan sebesar $0,40 (JPM)"
4541,The New World of Climate Suffering,Technology,Dunia Baru Penderitaan Iklim
30775,"Hot Movers: Facebook Inc (NASDAQ:FB), Fusion-IO (NYSE:FIO), SanDisk  ...",Economy,"Penggerak Populer: Facebook Inc (NASDAQ:FB), Fusion-IO (NYSE:FIO), SanDisk ..."
10870,Neil Young's New Pono Music Player Will Cost £240,Entertainment,Pemutar Musik Pono Baru Neil Young Akan Dihargai £240
25775,Barack Obama Says Life in DC is “More Boring” Than Scandal and House of  ...,Entertainment,"Barack Obama Sebut Kehidupan di DC ""Lebih Membosankan"" Dibanding Skandal dan Rumah ..."
60891,'Transformers: Age of Extinction' officially scores the biggest box office weekend  ...,Entertainment,'Transformers: Age of Extinction' resmi mencetak box office akhir pekan terbesar ...
27234,Government agencies push Google for more user data,Technology,Instansi pemerintah mendorong Google untuk mendapatkan lebih banyak data pengguna
44211,"Sinead O'Connor has hot new look, 'Bossy' new album title",Entertainment,"Sinead O'Connor memiliki tampilan baru yang menarik, judul album baru 'Bossy'"
8235,Google releases kit for wearable computers,Technology,Google merilis kit untuk komputer yang dapat dikenakan
57095,Teenager Dies After Taking Big Risk for ALS Ice Bucket Challenge,Entertainment,Remaja Meninggal Setelah Mengambil Risiko Besar untuk Tantangan Ember Es ALS
63194,FBI: Malware infected half-million computers,Technology,FBI: Malware menginfeksi setengah juta komputer
9813,Cosmic trick: Habitable 'planet' isn't one,Technology,Trik kosmik: 'planet' yang bisa dihuni bukanlah satu
57973,Titanfall: The Joystiq Review,Technology,Titanfall: Ulasan Joystiq
60410,SpaceX Test-Fires Falcon 9 Rocket Engines Ahead of Sunday Launch,Technology,SpaceX Uji Coba Mesin Roket Falcon 9 Menjelang Peluncuran hari Minggu
29181,Tim Cook's About-Face on Stock Splits,Technology,Pandangan Tim Cook tentang Pemecahan Saham
47094,President Obama Releases Statement on the Passing of Maya Angelou,Entertainment,Presiden Obama Merilis Pernyataan tentang Meninggalnya Maya Angelou
14084,"Meme: Johnny Weir Separates From Husband, “Mysterious Skin” Turns 10, Chris  ...",Entertainment,"Meme: Johnny Weir Berpisah Dari Suaminya, “Kulit Misterius” Berusia 10 Tahun, Chris ..."
19713,Guardians of the Galaxy (2014) – Film Review,Entertainment,Penjaga Galaxy (2014) – Ulasan Film
41077,NOAH: The Beautiful and the Haunting,Entertainment,NOAH: Yang Indah dan Menghantui
53938,'Community' canceled by NBC,Entertainment,'Komunitas' dibatalkan oleh NBC
53303,Friday Report: '22 Jump Street' Schools 'Dragon',Entertainment,Laporan Jumat: Sekolah '22 Jump Street' 'Naga'
37720,Coke's Results Decline Though Volumes Improve,Economy,Hasil Coca-Cola Menurun Meskipun Volumenya Meningkat
21580,Random Act of Kindness In Sioux Falls Goes Viral On Social Media,Economy,Tindakan Kebaikan Secara Acak Di Sioux Falls Menjadi Viral Di Media Sosial
49603,EDITORIAL: China must stop oil drilling in South China Sea,Economy,EDITORIAL: Tiongkok harus menghentikan pengeboran minyak di Laut Cina Selatan
61969,Trouble continues for GM as automaker recalls another 2.4M vehicles,Technology,"Masalah berlanjut bagi GM karena produsen mobil tersebut menarik kembali 2,4 juta kendaraan lainnya"
11829,Google 3D imaging tablet reportedly in the works,Technology,Tablet pencitraan 3D Google dilaporkan sedang dalam pengerjaan
